,CELL_LINE_mean,CELL_LINE_median,COMPOUND_A_mean,COMPOUND_A_median,COMBINATION_ID_mean,COMBINATION_ID_median,CELL_LINE_COMPOUND_A_mean,CELL_LINE_COMPOUND_A_median
5265,3.08102136649,2.987977001,6.56950063666,7.1489628465,-18.1027781483,-22.65875226,13.2818933907,14.620736737
18002,6.62936750103,5.881891471,15.9108353356,15.4434560986,1.55515943925,6.452609792,18.8815498393,17.6444260516
9030,5.22814907377,4.655307064,18.983960418,15.4163561035,16.8420756227,17.77822492,16.7645794988,14.775512918
9981,5.23592990352,3.709561333,8.4652327804,7.2408115965,0.480001622167,-0.297164158,35.6812515505,29.838924967
20915,4.73940872884,3.996830654,11.0542144254,10.2721822695,0.276889099476,0.339723958,13.8805878614,15.5934982015
1937,5.10670505239,5.3455657275,12.0656161366,10.991851043,-6.42142839029,-2.551857072,13.497153882,12.413963404
18965,4.43922191963,3.589359821,4.67781968314,7.2536737655,2.90027097178,2.641591219,9.57120057333,6.349835911
20486,4.31498569306,4.285537662,10.2040234191,9.002859074,-0.2527471721,-2.307306332,9.01838321738,9.093654673
7001,4.72914776925,4.3960896255,0.10277394878,1.088912695,-4.76948777136,-2.779110529,-8.06605979083,-7.175052022
15415,9.72315989101,9.6342076655,9.64680951663,8.825363124,6.93433114082,9.592957466,-12.2351620046,-17.906507705
1,6.85457036193,5.57039376,11.6723518831,11.391668797,9.79067705088,8.319763748,21.6650438758,11.678482333
9756,5.23592990352,3.709561333,15.9108353356,15.4434560986,1.55515943925,6.452609792,11.3246772807,12.4418601456
15849,8.71211425932,6.825018632,-2.55439353812,1.5242483195,-5.17741833056,-5.135413369,19.3194390161,17.145402566
12641,1.9373531548,2.338132247,21.6528248831,17.914954412,11.9973735452,12.42597717,20.9600457937,17.8144171605
9224,5.22814907377,4.655307064,7.69961929215,9.2311728625,9.361012915,10.997835645,6.3981457546,5.273367834
1503,12.6391440737,10.073495515,25.579344351,21.5202457315,20.6618073834,18.41265882,47.4198703359,44.64020279
16281,0.734227777422,2.73255688,21.3084963359,22.5374542,6.06986164832,6.223000449,19.4515036971,31.88520491
16627,4.38859879502,4.16777977,20.5794508841,21.388092691,9.98450391282,10.031183435,-15.5848902996,10.526470337
16033,8.71211425932,6.825018632,0.272499686991,-1.3088624795,-2.90319102421,-6.45447234,4.741024647,4.1479311045
15178,9.72315989101,9.6342076655,11.1822601274,12.4067659305,0.519444735069,3.717871248,29.4154892112,26.385918275
10141,1.82705168214,1.005401168,3.83909772531,5.406056264,0.270490243913,3.061087835,-7.0375289402,-2.460199711
3655,9.01571872344,6.249504669,2.07618531689,2.740062546,0.92972993985,-6.6221772585,27.4167853293,32.528687761
9349,5.22814907377,4.655307064,-3.48859811778,1.402551907,-15.6098763457,-13.78586648,9.19098599218,10.879352194
4015,9.01571872344,6.249504669,5.46926964656,7.828152127,1.97756137991,1.224501648,2.02455947556,3.7229951615
19399,1.04909560655,1.8113466365,9.22994973136,9.563267105,-0.527426053875,-2.161905247,13.5090965589,13.4852601115
19434,1.04909560655,1.8113466365,7.43589991971,7.956623208,-0.814287711455,-0.5381546155,0.23056527486,-0.754173622
18898,4.43922191963,3.589359821,5.42397794624,4.336438031,-6.2844993859,-7.22844484,0.63544922645,-3.414460698
1066,7.18502253668,5.740675769,-0.620423655124,-1.6427720225,-6.09910109052,-7.782224432,-13.7878870757,-11.184639756
15340,9.72315989101,9.6342076655,11.2418916396,13.757264128,14.1130858976,12.78862052,22.3494693233,25.96750846
10164,1.82705168214,1.005401168,14.299901722,12.6600809296,47.8688309732,44.95018223,15.6114411429,16.0513578416
21299,4.73940872884,3.996830654,-2.62575690112,-2.7345071125,-5.50059298159,-3.113059111,2.2880322265,5.0056988335
8835,4.15463741662,1.9484619455,-0.062376616371,1.331336433,-14.7360185368,-12.59067062,-9.22498587873,-13.5035814585
15197,9.72315989101,9.6342076655,18.947467098,15.702619318,16.157954442,16.16433126,26.2348227237,28.578462585
20148,4.31498569306,4.285537662,10.3435381696,10.559148429,5.10998518364,3.69492843,12.9743050752,17.110620567
16352,0.734227777422,2.73255688,16.9489931352,16.790678923,12.090852471,9.294464815,3.85365716927,12.1208239535
18608,4.43922191963,3.589359821,23.7382807863,22.449611564,14.6707457803,8.5830260785,29.9896140528,30.876197161
824,7.18502253668,5.740675769,17.4005403151,16.2468254155,12.989050416,11.067959565,41.9112533159,30.384564405
14255,1.3547021509,2.162119874,8.8160441125,8.195390156,10.8881972207,11.71498725,7.01392656052,6.177558328
6023,-0.163276863626,2.265196999,5.0770234136,6.318391656,18.5495701414,20.77311189,-8.71233791828,-0.2610358465
15458,8.71211425932,6.825018632,13.4531036904,15.378397046,11.4863980462,13.34051621,21.1952657378,14.799976757
2238,5.10670505239,5.3455657275,6.32510441578,5.609172385,-2.807983236,-4.5964640865,40.0151695954,38.633439735
2322,5.10670505239,5.3455657275,5.42397794624,4.336438031,-6.2844993859,-7.22844484,44.3380095598,47.264812685
19814,3.28899342444,3.109889877,6.86089733432,7.383555361,0.762280037179,1.6082653975,22.0441189722,18.2903209935
9044,5.22814907377,4.655307064,13.9873847924,15.0493465735,-2.53392910543,-3.538518599,11.1627111329,10.1339355785
18972,1.04909560655,1.8113466365,11.6723518831,11.391668797,9.79067705088,8.319763748,1.8131356912,9.036015043
1734,12.6391440737,10.073495515,13.217416313,11.734866161,20.5273582493,18.42777431,21.8705095138,20.646862015
618,7.18502253668,5.740675769,10.9649035434,11.2186480015,-1.27440376286,2.552812333,36.0052496625,28.682344146
16085,0.734227777422,2.73255688,4.25249534006,6.894951236,7.12084779876,9.611739213,5.13246250875,3.7849868225
17035,4.38859879502,4.16777977,5.57894615268,8.5264081195,1.79502943016,-1.113680834,7.37515417013,1.831975798
17338,4.27950945649,2.767635518,0.12947050516,-1.592491886,-7.90903859239,-7.620457454,-19.9705711172,-19.480448917
429,6.85457036193,5.57039376,5.46926964656,7.828152127,1.97756137991,1.224501648,8.40394647085,10.9421088175
5342,3.08102136649,2.987977001,14.2112524048,13.207060771,-0.112047227524,2.680922961,2.36243141631,5.872807279
9195,5.22814907377,4.655307064,6.52343313619,5.4097174535,-13.9590188957,-10.827387146,-4.72151819708,-3.824458631
14746,4.44570270266,4.369908838,14.9607005149,14.1081591645,1.65261005663,0.352653245,27.5243182771,22.266315864
17342,4.27950945649,2.767635518,12.0656161366,10.991851043,-6.42142839029,-2.551857072,11.6117242397,11.031955133
4909,3.08102136649,2.987977001,11.3691586686,9.863193603,6.28755046168,3.4778777765,-5.35003833315,-9.546750355
6431,-0.163276863626,2.265196999,3.01034393738,2.27471530807,3.11848915842,1.252239902,3.51293045409,0.610461459573
8457,4.15463741662,1.9484619455,4.37337882726,5.0770057915,0.333657038059,1.065406019,-16.5380464996,-16.3387784605
8689,4.15463741662,1.9484619455,7.84386740662,6.581312024,1.06773269665,-1.633028916,-5.05318258483,-1.0755557165
19506,1.04909560655,1.8113466365,-4.73251440432,-0.321838421,-8.72513191333,-8.2440748455,-11.9021076765,-4.530586913
14449,4.44570270266,4.369908838,8.12982689141,11.313251782,6.20833867456,8.9164518155,-1.56101576611,-7.002334267
11618,-4.74695349039,-0.218869226,10.4842235878,9.4603714865,7.96094865125,4.6460954995,-1.26871514023,0.201648498
18949,4.43922191963,3.589359821,7.81440333862,8.313507981,0.614807226182,1.291720606,-7.82424584273,-17.8737118015
10888,-0.551025542248,1.6047392,14.2918256483,17.2260145475,10.954206259,8.200600663,-5.1215414815,-10.327766666
11000,-0.551025542248,1.6047392,6.76541471249,9.10947645,9.48562349904,10.0930624685,5.57145490793,4.2973808095
315,6.85457036193,5.57039376,24.2027771376,23.4649088165,21.9899376645,17.91527226,28.3074291578,20.483434221
1006,7.18502253668,5.740675769,0.23021075751,1.7534469435,-4.76779257809,-3.843486411,10.4306759272,9.6853936065
11116,-0.551025542248,1.6047392,5.22625350491,8.68993194,7.45662890336,8.0724625905,0.77563227254,0.5771285325
8841,4.15463741662,1.9484619455,12.0664197131,13.180704548,9.59422110596,9.044794752,5.64743478517,5.2389220435
10979,-0.551025542248,1.6047392,14.8056548111,12.4640188245,0.483263487727,2.1354760795,12.9924372543,14.0345904615
22148,5.94598722522,8.168204728,11.6856004925,9.628357606,7.53321675452,7.066567775,23.954136846,26.796769825
5388,3.08102136649,2.987977001,4.67781968314,7.2536737655,2.90027097178,2.641591219,0.95228822314,5.359069365
20653,4.31498569306,4.285537662,14.5462300265,12.567386529,-1.30001350932,0.427360052,17.1371677022,16.839865471
20344,4.31498569306,4.285537662,7.78277663693,6.618878451,3.3308081155,-2.4669580525,7.0990513052,5.940845374
16879,4.38859879502,4.16777977,7.58994278603,8.53291687,1.40347564054,-0.53206138,14.1356456296,4.735290327
20715,4.31498569306,4.285537662,6.46664756424,6.67446839657,-14.164251154,6.306943431,20.8466598214,16.8947854401
13435,12.1447419829,11.37988951,9.62078397206,9.954359482,2.5749764163,2.661564839,18.557021245,21.6580548255
20065,3.28899342444,3.109889877,8.56953315157,9.7865256355,11.5400133595,13.84616595,-13.872022156,-13.872022156
19288,1.04909560655,1.8113466365,16.9489931352,16.790678923,12.090852471,9.294464815,22.6532024878,17.833995178
17146,4.38859879502,4.16777977,12.3490767072,11.5909964166,-0.363124357042,2.1263201425,9.71398504872,2.70330642557
10751,-0.551025542248,1.6047392,5.0770234136,6.318391656,18.5495701414,20.77311189,8.26150518156,10.63285037
1583,12.6391440737,10.073495515,11.7573728985,11.992188265,4.00651120438,4.6035271225,22.04058346,23.4633686835
18490,4.43922191963,3.589359821,7.38317746824,9.4660088595,5.19864455481,5.60793799,19.883962803,17.875050959
13875,1.3547021509,2.162119874,13.5715272097,12.598780422,-0.835832431857,-3.092287925,7.37276181657,6.867536924
640,7.18502253668,5.740675769,25.4041540424,23.632894936,11.1729144256,11.31043407,43.5550942977,32.141978723
496,6.85457036193,5.57039376,17.9428292269,18.262873533,12.9289626626,12.17460413,19.3047521663,11.9693721685
16273,0.734227777422,2.73255688,28.0966571353,23.846843884,24.455349338,21.19712188,26.3795880365,16.912848311
5545,6.89882816312,7.092524496,20.7383487375,16.260236683,11.5506862443,10.968983475,5.52534391644,4.1147176515
15583,8.71211425932,6.825018632,6.9279706771,7.736533195,2.43443123188,5.649010531,13.8670067355,12.40511333
18040,6.62936750103,5.881891471,18.0797801211,17.410256286,19.9999155637,18.16977891,19.4061379951,20.558599575
12559,1.9373531548,2.338132247,9.17268112011,7.413832392,1.28874972513,6.28012679,10.7968455723,7.3434710525
7026,4.72914776925,4.3960896255,1.17362615653,-0.0361281255,-33.1917770442,-30.995019,1.645098829,3.620845632
14879,9.72315989101,9.6342076655,11.5768692613,13.117589886,14.6592557884,13.32451231,24.2159345722,24.76902829
13671,12.1447419829,11.37988951,11.7208894281,12.149484876,-4.55452217235,-2.241799551,27.8017285824,29.221368505
13077,1.9373531548,2.338132247,7.81440333862,8.313507981,0.614807226182,1.291720606,-15.1154940287,-16.447612821
12758,1.9373531548,2.338132247,10.4886169996,9.572444425,24.1406867379,21.14972784,3.49127348342,5.8404420025
953,7.18502253668,5.740675769,10.2040234191,9.002859074,-0.2527471721,-2.307306332,14.6732953396,12.4591547555
9446,5.22814907377,4.655307064,8.32882326182,8.290532751,7.6950185057,6.798404572,14.2874172921,19.622840912
100,6.85457036193,5.57039376,10.0094796658,10.0862282121,1.18466860062,1.6128071385,14.5466953077,12.3408471656
11622,-4.74695349039,-0.218869226,9.6340325815,8.191048291,4.25896580323,4.0414739885,-5.3201778936,1.1765321405
13529,12.1447419829,11.37988951,5.12373936154,6.796932455,2.74902226856,1.326845141,24.1915970626,22.55453519
17681,4.27950945649,2.767635518,25.0691764206,24.272569178,20.8883162765,21.89962255,25.1948225746,19.9366955235
10800,-0.551025542248,1.6047392,10.0162300831,9.5232073275,-3.69777138017,-2.839542695,12.7059052915,14.001850369
10716,1.82705168214,1.005401168,9.04853094009,8.1787463835,7.47385372877,5.435462112,-11.7709276728,-15.473466387
870,7.18502253668,5.740675769,7.39517843627,7.0545048885,3.71693025632,3.928836029,8.94282570261,8.4807061935
14275,4.44570270266,4.369908838,10.4709749783,11.2236826775,0.932540039038,0.2505977035,24.8286598853,18.2890719685
17891,6.62936750103,5.881891471,20.2251915875,19.3146094186,33.8346495401,32.24515006,10.7080159096,8.72104235057
22337,5.94598722522,8.168204728,13.6961674069,13.971477455,19.9588076515,23.75313006,10.3192914904,15.055871691
11744,-4.74695349039,-0.218869226,3.21233946961,5.908161312,-0.09281307,0.818505629,-8.9932927491,-5.723068553
19727,3.28899342444,3.109889877,14.3517666903,17.426640439,19.7093295048,26.10712358,16.7327885952,18.258234159
10638,1.82705168214,1.005401168,15.0379839114,14.308778813,3.91896062413,6.126888622,-2.42411179663,-7.347300785
2034,5.10670505239,5.3455657275,19.5937427282,19.781811324,-11.2018219455,-6.308091246,-2.88819686512,-10.767104635
5194,3.08102136649,2.987977001,1.75513808842,0.2490921075,5.95076897277,8.099260286,7.44808419531,6.2828823945
10006,5.23592990352,3.709561333,6.97552780082,6.43744227957,3.52357201619,2.263588642,28.5052701241,28.3860200116
1109,7.18502253668,5.740675769,1.96767431938,-0.0633150575,-14.7124840898,-16.28448646,10.3143146009,7.374681069
3864,9.01571872344,6.249504669,7.58994278603,8.53291687,1.40347564054,-0.53206138,9.87595900955,10.263852752
19980,3.28899342444,3.109889877,8.85747901336,8.7505720675,5.64660255241,3.760319742,8.18872426241,5.6081095855
11418,-4.74695349039,-0.218869226,7.286447205,10.5437371685,7.92947525158,6.552366946,8.13229554913,10.283934062
10733,-0.551025542248,1.6047392,12.9882877626,13.55028083,3.70981164067,5.48351446,12.8413478846,16.339084394
17293,4.27950945649,2.767635518,21.1137319861,21.0590422185,8.66758956208,9.132109534,21.1566286316,18.0027376365
5259,3.08102136649,2.987977001,13.6961674069,13.971477455,19.9588076515,23.75313006,33.7269062177,32.61321063
11541,-4.74695349039,-0.218869226,18.1079886549,16.419846211,12.3322440002,11.0426506,-2.18904664385,0.832749969
16043,0.734227777422,2.73255688,12.9882877626,13.55028083,3.70981164067,5.48351446,8.28365190681,9.953315149
2043,5.10670505239,5.3455657275,10.4886169996,9.572444425,24.1406867379,21.14972784,-10.1698334689,-16.993681442
3980,9.01571872344,6.249504669,6.16045808457,8.8116283525,3.8088259083,3.885358738,21.0848535012,19.604180618
2092,5.10670505239,5.3455657275,3.294299296,0.6686366175,4.41783776571,3.956943641,19.5909020967,19.8198706145
10512,1.82705168214,1.005401168,5.22625350491,8.68993194,7.45662890336,8.0724625905,-7.58979194827,-3.636726484
2021,5.10670505239,5.3455657275,10.7836147336,10.197207561,10.3891781758,9.84789455,15.3952578342,13.889398188
15386,9.72315989101,9.6342076655,9.62604424648,12.048505373,11.5495731772,13.53168043,11.5639276208,19.429694592
6733,4.72914776925,4.3960896255,8.25752920379,7.23208576157,14.3135897246,12.49093087,14.573343195,11.5155081916
11249,-0.551025542248,1.6047392,11.0600787847,9.34566045157,5.8308971245,3.7244046815,7.74077686456,6.62022906357
5729,6.89882816312,7.092524496,12.9710880085,11.8275605616,1.38606290723,0.750810232,19.7842673893,16.1845479766
17949,6.62936750103,5.881891471,15.270470739,14.2921350405,20.5032291206,23.14975234,2.3361941483,-1.2497735805
20327,4.31498569306,4.285537662,18.1808811956,17.094696878,9.44840196732,9.688260517,17.7551894607,18.3457164805
13676,12.1447419829,11.37988951,4.67781968314,7.2536737655,2.90027097178,2.641591219,47.7241015433,48.21147133
17663,4.27950945649,2.767635518,-0.620423655124,-1.6427720225,-6.09910109052,-7.782224432,2.5381935764,3.53992699
990,7.18502253668,5.740675769,9.43899094525,9.0357923005,-6.89366557338,-9.071221661,28.7607513966,23.365394986
19010,1.04909560655,1.8113466365,26.7807212558,21.688231851,25.4128465467,26.15401265,24.0100340252,16.212628545
22460,5.94598722522,8.168204728,9.04853094009,8.1787463835,7.47385372877,5.435462112,35.641209416,32.1916939035
14748,4.44570270266,4.369908838,26.4457436341,22.327906093,24.8071508588,23.238833275,33.9851247628,25.576745544
13087,1.9373531548,2.338132247,3.66456585325,2.5500896455,-6.86997409384,-6.24710064,2.88807844994,5.0812611355
20258,4.31498569306,4.285537662,12.6850945481,12.021805636,-3.2674046667,-4.539023522,12.6087189507,20.943657778
20547,4.31498569306,4.285537662,-3.00960032926,-0.205227345,-15.6072382745,-14.26040241,-5.77970625087,-3.326439973
21296,4.73940872884,3.996830654,3.74361510348,7.131977353,11.3144160445,12.16759495,4.85476736667,6.761937369
118,6.85457036193,5.57039376,7.27350096212,8.767752867,-4.99318283365,-1.02415617,12.5610872183,8.439187829
15455,8.71211425932,6.825018632,1.34713986518,1.590701037,-6.3153729089,-0.933901182,31.1130484832,31.349705134
9121,5.22814907377,4.655307064,10.4445526909,11.637586758,2.3875380401,2.389493747,15.3126921098,17.3372205545
15457,8.71211425932,6.825018632,7.68637068271,10.9944840535,-0.48842394356,4.66363224,27.4417131803,26.514315634
2146,5.10670505239,5.3455657275,6.64872629257,5.9272859795,-0.988533193524,-0.12306016,2.4522512129,0.325397745
11221,-0.551025542248,1.6047392,17.9428292269,18.262873533,12.9289626626,12.17460413,17.0777403336,8.9235347435
22087,5.94598722522,8.168204728,11.9206137084,11.079842631,-0.0829096223333,-0.094656979,33.4465213298,36.74916849
14471,4.44570270266,4.369908838,13.1878028748,15.900965055,22.4733185036,23.17224808,-2.20540792203,-1.4129118585
6130,-0.163276863626,2.265196999,3.53590451084,3.87758107,2.6437342135,0.086879315,-34.818662542,-6.5593612355
1883,5.10670505239,5.3455657275,8.22065178466,10.665433581,8.75824637191,8.210791655,8.98399803021,10.003081617
6729,4.72914776925,4.3960896255,19.3617815241,18.204899768,14.1670301701,12.43042894,29.8605438623,18.72736909
12804,1.9373531548,2.338132247,4.36122657133,3.405718956,3.94909737823,2.5469896395,2.89642995828,4.6847873035
5646,6.89882816312,7.092524496,10.4886169996,9.572444425,24.1406867379,21.14972784,13.5289918592,14.712779002
19882,3.28899342444,3.109889877,21.8605354757,21.169350695,60.5121377521,56.54183185,16.1003026375,18.905411509
