CELL_LINE.DRUG,GENEA,GENEB,SCORE,SOURCE,GENEA.GENEB
OCUBM.GEMCITABINE,RPL13A,RRM1,0.482,gex,RPL13A.RRM1
OCUBM.LAPATINIB,CENPE,ERBB2,0.1775,mutation,CENPE.ERBB2
OCUBM.LAPATINIB,CNTNAP1,EGFR,0.1775,mutation,CNTNAP1.EGFR
OCUBM.LAPATINIB,EGFR,PIK3CA,0.1775,mutation,EGFR.PIK3CA
OCUBM.LAPATINIB,EGFR,PLEC,0.2,mutation,EGFR.PLEC
OCUBM.LAPATINIB,EGFR,PRKCE,0.855,mutation,EGFR.PRKCE
OCUBM.LAPATINIB,EGFR,RET,0.855,mutation,EGFR.RET
OCUBM.LAPATINIB,EGFR,RPL13A,0.488,gex,EGFR.RPL13A
OCUBM.LAPATINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
OCUBM.LAPATINIB,ERBB2,FASN,0.1775,mutation,ERBB2.FASN
OCUBM.LAPATINIB,ERBB2,PIK3CA,0.1775,mutation,ERBB2.PIK3CA
OCUBM.LAPATINIB,ERBB2,TP53,0.1775,mutation,ERBB2.TP53
OCUBM.MK-2206,AKT1,FASN,0.1775,mutation,AKT1.FASN
OCUBM.MK-2206,AKT1,PIK3CA,0.3982579,mutation,AKT1.PIK3CA
OCUBM.MK-2206,AKT1,TP53,0.273125,mutation,AKT1.TP53
OCUBM.MK-4827,PARP1,PIK3CA,0.34334375,mutation,PARP1.PIK3CA
OCUBM.MK-4827,PARP1,RPL13A,0.521,gex,PARP1.RPL13A
OCUBM.MK-4827,PARP1,TP53,0.5173143,mutation,PARP1.TP53
OCUBM.MK-4827,PARP2,RPL13A,0.485,gex,PARP2.RPL13A
OCUBM.MK-5108,ABCC1,AURKA,0.5,gex,ABCC1.AURKA
OCUBM.MK-5108,AURKA,BUB1B,0.215,mutation,AURKA.BUB1B
OCUBM.MK-5108,AURKA,TUBB1,0.5,mutation,AURKA.TUBB1
OCUBM.MK-8669,MTOR,PIK3CA,0.4305,mutation,MTOR.PIK3CA
OCUBM.MK-8669,MTOR,RPL13A,0.542,gex,MTOR.RPL13A
OCUBM.MK-8669,MTOR,TP53,0.464375,mutation,MTOR.TP53
OCUBM.MK-8776,BUB1B,CHEK1,0.4305,mutation,BUB1B.CHEK1
OCUBM.MK-8776,CHEK1,NPRL2,0.1775,gex,CHEK1.NPRL2
OCUBM.MK-8776,CHEK1,PIK3CA,0.1775,mutation,CHEK1.PIK3CA
OCUBM.MK-8776,CHEK1,TP53,0.85,mutation,CHEK1.TP53
OCUBM.SN-38,TOP1,TP53,0.1775,mutation,TOP1.TP53
OCUBM.SORAFENIB,CLTA,KIT,0.587,gex,CLTA.KIT
OCUBM.SORAFENIB,CLTA,PDGFRA,0.587,gex,CLTA.PDGFRA
OCUBM.SORAFENIB,CLTA,PDGFRB,0.587,gex,CLTA.PDGFRB
OCUBM.SORAFENIB,CPSF1,KIT,0.506,mutation,CPSF1.KIT
OCUBM.SORAFENIB,CPSF1,PDGFRA,0.506,mutation,CPSF1.PDGFRA
OCUBM.SORAFENIB,CPSF1,PDGFRB,0.506,mutation,CPSF1.PDGFRB
OCUBM.SORAFENIB,GLT8D1,KIT,0.503,mutation,GLT8D1.KIT
OCUBM.SORAFENIB,GLT8D1,PDGFRA,0.503,mutation,GLT8D1.PDGFRA
OCUBM.SORAFENIB,GLT8D1,PDGFRB,0.503,mutation,GLT8D1.PDGFRB
OCUBM.SORAFENIB,GPC5,KIT,0.521,mutation,GPC5.KIT
OCUBM.SORAFENIB,GPC5,PDGFRA,0.521,mutation,GPC5.PDGFRA
OCUBM.SORAFENIB,GPC5,PDGFRB,0.521,mutation,GPC5.PDGFRB
OCUBM.SORAFENIB,KDR,RPL13A,0.512,gex,KDR.RPL13A
OCUBM.SORAFENIB,KDR,TP53,0.4305,mutation,KDR.TP53
OCUBM.SORAFENIB,KIT,MGAT2,0.509,gex,KIT.MGAT2
OCUBM.SORAFENIB,KIT,SKP1,0.506,gex,KIT.SKP1
OCUBM.SORAFENIB,KIT,SMARCA1,0.506,gex,KIT.SMARCA1
OCUBM.SORAFENIB,KIT,TP53,0.1775,mutation,KIT.TP53
OCUBM.SORAFENIB,MGAT2,PDGFRA,0.509,gex,MGAT2.PDGFRA
OCUBM.SORAFENIB,MGAT2,PDGFRB,0.509,gex,MGAT2.PDGFRB
OCUBM.SORAFENIB,PDGFRA,SKP1,0.506,gex,PDGFRA.SKP1
OCUBM.SORAFENIB,PDGFRA,SMARCA1,0.506,gex,PDGFRA.SMARCA1
OCUBM.SORAFENIB,PDGFRB,SKP1,0.506,gex,PDGFRB.SKP1
OCUBM.SORAFENIB,PDGFRB,SMARCA1,0.506,gex,PDGFRB.SMARCA1
OCUBM.SORAFENIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
OCUBM.SUNITINIB,CLTA,KIT,0.587,gex,CLTA.KIT
OCUBM.SUNITINIB,CLTA,PDGFRA,0.587,gex,CLTA.PDGFRA
OCUBM.SUNITINIB,CLTA,PDGFRB,0.587,gex,CLTA.PDGFRB
OCUBM.SUNITINIB,CPSF1,KIT,0.506,mutation,CPSF1.KIT
OCUBM.SUNITINIB,CPSF1,PDGFRA,0.506,mutation,CPSF1.PDGFRA
OCUBM.SUNITINIB,CPSF1,PDGFRB,0.506,mutation,CPSF1.PDGFRB
OCUBM.SUNITINIB,GLT8D1,KIT,0.503,mutation,GLT8D1.KIT
OCUBM.SUNITINIB,GLT8D1,PDGFRA,0.503,mutation,GLT8D1.PDGFRA
OCUBM.SUNITINIB,GLT8D1,PDGFRB,0.503,mutation,GLT8D1.PDGFRB
OCUBM.SUNITINIB,GPC5,KIT,0.521,mutation,GPC5.KIT
OCUBM.SUNITINIB,GPC5,PDGFRA,0.521,mutation,GPC5.PDGFRA
OCUBM.SUNITINIB,GPC5,PDGFRB,0.521,mutation,GPC5.PDGFRB
OCUBM.SUNITINIB,KDR,RPL13A,0.512,gex,KDR.RPL13A
OCUBM.SUNITINIB,KDR,TP53,0.4305,mutation,KDR.TP53
OCUBM.SUNITINIB,KIT,MGAT2,0.509,gex,KIT.MGAT2
OCUBM.SUNITINIB,KIT,SKP1,0.506,gex,KIT.SKP1
OCUBM.SUNITINIB,KIT,SMARCA1,0.506,gex,KIT.SMARCA1
OCUBM.SUNITINIB,KIT,TP53,0.1775,mutation,KIT.TP53
OCUBM.SUNITINIB,MGAT2,PDGFRA,0.509,gex,MGAT2.PDGFRA
OCUBM.SUNITINIB,MGAT2,PDGFRB,0.509,gex,MGAT2.PDGFRB
OCUBM.SUNITINIB,PDGFRA,SKP1,0.506,gex,PDGFRA.SKP1
OCUBM.SUNITINIB,PDGFRA,SMARCA1,0.506,gex,PDGFRA.SMARCA1
OCUBM.SUNITINIB,PDGFRB,SKP1,0.506,gex,PDGFRB.SKP1
OCUBM.SUNITINIB,PDGFRB,SMARCA1,0.506,gex,PDGFRB.SMARCA1
OCUBM.SUNITINIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
OCUBM.TOPOTECAN,TOP1,TP53,0.1775,mutation,TOP1.TP53
OV90.5-FU,CDKN2A,TYMS,0.44,mutation,CDKN2A.TYMS
OV90.5-FU,MAPKAPK3,TYMS,0.473,gex,MAPKAPK3.TYMS
OV90.5-FU,SMAD4,TYMS,0.5,mutation,SMAD4.TYMS
OV90.ABT-888,PARP1,TP53,0.5173143,mutation,PARP1.TP53
OV90.AZD1775,TP53,WEE1,0.836875,mutation,TP53.WEE1
OV90.BEZ-235,MTOR,TP53,0.464375,mutation,MTOR.TP53
OV90.DASATINIB,ACSL1,KIT,0.551,gex,ACSL1.KIT
OV90.DASATINIB,KIT,MAML1,0.509,mutation,KIT.MAML1
OV90.DASATINIB,KIT,NRG2,0.503,mutation,KIT.NRG2
OV90.DASATINIB,KIT,PDE4DIP,0.554,mutation,KIT.PDE4DIP
OV90.DASATINIB,KIT,TP53,0.1775,mutation,KIT.TP53
OV90.DINACICLIB,CDK1,TP53,0.1775,mutation,CDK1.TP53
OV90.DINACICLIB,CDK2,TP53,0.1775,mutation,CDK2.TP53
OV90.DINACICLIB,CDK9,TP53,0.1775,mutation,CDK9.TP53
OV90.DOXORUBICIN,TOP1,TP53,0.1775,mutation,TOP1.TP53
OV90.ERLOTINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
OV90.GELDANAMYCIN,HSP90AA1,TP53,0.4305,mutation,HSP90AA1.TP53
OV90.GEMCITABINE,CDKN2A,CMPK1,0.44,mutation,CDKN2A.CMPK1
OV90.GEMCITABINE,CDKN2A,RRM1,0.44,mutation,CDKN2A.RRM1
OV90.GEMCITABINE,CDKN2A,TYMS,0.44,mutation,CDKN2A.TYMS
OV90.GEMCITABINE,CMPK1,MAPKAPK3,0.473,gex,CMPK1.MAPKAPK3
OV90.GEMCITABINE,CMPK1,SMAD4,0.5,mutation,CMPK1.SMAD4
OV90.GEMCITABINE,MAPKAPK3,RRM1,0.473,gex,MAPKAPK3.RRM1
OV90.GEMCITABINE,MAPKAPK3,TYMS,0.473,gex,MAPKAPK3.TYMS
OV90.GEMCITABINE,RRM1,SMAD4,0.5,mutation,RRM1.SMAD4
OV90.GEMCITABINE,SMAD4,TYMS,0.5,mutation,SMAD4.TYMS
OV90.LAPATINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
OV90.LAPATINIB,ERBB2,TP53,0.1775,mutation,ERBB2.TP53
OV90.MK-2206,AKT1,BRAF,0.1775,mutation,AKT1.BRAF
OV90.MK-2206,AKT1,SMAD4,0.56,mutation,AKT1.SMAD4
OV90.MK-2206,AKT1,TP53,0.273125,mutation,AKT1.TP53
OV90.MK-4827,PARP1,TP53,0.5173143,mutation,PARP1.TP53
OV90.MK-5108,AURKA,MAP4,0.5,gex,AURKA.MAP4
OV90.MK-8669,MTOR,TP53,0.464375,mutation,MTOR.TP53
OV90.MK-8776,CDKN2A,CHEK1,0.1775,mutation,CDKN2A.CHEK1
OV90.MK-8776,CHEK1,TP53,0.85,mutation,CHEK1.TP53
OV90.SN-38,TOP1,TP53,0.1775,mutation,TOP1.TP53
OV90.SORAFENIB,ACSL1,KIT,0.551,gex,ACSL1.KIT
OV90.SORAFENIB,ACSL1,PDGFRA,0.551,gex,ACSL1.PDGFRA
OV90.SORAFENIB,ACSL1,PDGFRB,0.551,gex,ACSL1.PDGFRB
OV90.SORAFENIB,KDR,TP53,0.4305,mutation,KDR.TP53
OV90.SORAFENIB,KIT,MAML1,0.509,mutation,KIT.MAML1
OV90.SORAFENIB,KIT,NRG2,0.503,mutation,KIT.NRG2
OV90.SORAFENIB,KIT,PDE4DIP,0.554,mutation,KIT.PDE4DIP
OV90.SORAFENIB,KIT,TP53,0.1775,mutation,KIT.TP53
OV90.SORAFENIB,MAML1,PDGFRA,0.509,mutation,MAML1.PDGFRA
OV90.SORAFENIB,MAML1,PDGFRB,0.509,mutation,MAML1.PDGFRB
OV90.SORAFENIB,NRG2,PDGFRA,0.503,mutation,NRG2.PDGFRA
OV90.SORAFENIB,NRG2,PDGFRB,0.503,mutation,NRG2.PDGFRB
OV90.SORAFENIB,PDE4DIP,PDGFRA,0.554,mutation,PDE4DIP.PDGFRA
OV90.SORAFENIB,PDE4DIP,PDGFRB,0.554,mutation,PDE4DIP.PDGFRB
OV90.SORAFENIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
OV90.SUNITINIB,ACSL1,KIT,0.551,gex,ACSL1.KIT
OV90.SUNITINIB,ACSL1,PDGFRA,0.551,gex,ACSL1.PDGFRA
OV90.SUNITINIB,ACSL1,PDGFRB,0.551,gex,ACSL1.PDGFRB
OV90.SUNITINIB,KDR,TP53,0.4305,mutation,KDR.TP53
OV90.SUNITINIB,KIT,MAML1,0.509,mutation,KIT.MAML1
OV90.SUNITINIB,KIT,NRG2,0.503,mutation,KIT.NRG2
OV90.SUNITINIB,KIT,PDE4DIP,0.554,mutation,KIT.PDE4DIP
OV90.SUNITINIB,KIT,TP53,0.1775,mutation,KIT.TP53
OV90.SUNITINIB,MAML1,PDGFRA,0.509,mutation,MAML1.PDGFRA
OV90.SUNITINIB,MAML1,PDGFRB,0.509,mutation,MAML1.PDGFRB
OV90.SUNITINIB,NRG2,PDGFRA,0.503,mutation,NRG2.PDGFRA
OV90.SUNITINIB,NRG2,PDGFRB,0.503,mutation,NRG2.PDGFRB
OV90.SUNITINIB,PDE4DIP,PDGFRA,0.554,mutation,PDE4DIP.PDGFRA
OV90.SUNITINIB,PDE4DIP,PDGFRB,0.554,mutation,PDE4DIP.PDGFRB
OV90.SUNITINIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
OV90.TOPOTECAN,TOP1,TP53,0.1775,mutation,TOP1.TP53
OVCAR3.5-FU,LMTK2,TYMS,0.467,mutation,LMTK2.TYMS
OVCAR3.ABT-888,PARP1,TP53,0.5173143,mutation,PARP1.TP53
OVCAR3.AZD1775,TP53,WEE1,0.836875,mutation,TP53.WEE1
OVCAR3.BEZ-235,MTOR,TP53,0.464375,mutation,MTOR.TP53
OVCAR3.DASATINIB,KIT,TP53,0.1775,mutation,KIT.TP53
OVCAR3.DASATINIB,KIT,UBE3A,0.509,mutation,KIT.UBE3A
OVCAR3.DINACICLIB,CDK1,TP53,0.1775,mutation,CDK1.TP53
OVCAR3.DINACICLIB,CDK2,TP53,0.1775,mutation,CDK2.TP53
OVCAR3.DINACICLIB,CDK9,TP53,0.1775,mutation,CDK9.TP53
OVCAR3.DOXORUBICIN,TOP1,TP53,0.1775,mutation,TOP1.TP53
OVCAR3.ERLOTINIB,EGFR,PIK3R1,0.855,mutation,EGFR.PIK3R1
OVCAR3.ERLOTINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
OVCAR3.GELDANAMYCIN,HSP90AA1,TP53,0.4305,mutation,HSP90AA1.TP53
OVCAR3.GEMCITABINE,CMPK1,LMTK2,0.467,mutation,CMPK1.LMTK2
OVCAR3.GEMCITABINE,LMTK2,RRM1,0.467,mutation,LMTK2.RRM1
OVCAR3.GEMCITABINE,LMTK2,TYMS,0.467,mutation,LMTK2.TYMS
OVCAR3.LAPATINIB,EGFR,PIK3R1,0.855,mutation,EGFR.PIK3R1
OVCAR3.LAPATINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
OVCAR3.LAPATINIB,ERBB2,TP53,0.1775,mutation,ERBB2.TP53
OVCAR3.MK-2206,AKT1,TP53,0.273125,mutation,AKT1.TP53
OVCAR3.MK-2206,AKT1,VAV3,0.1775,mutation,AKT1.VAV3
OVCAR3.MK-4541,AR,VAV3,0.56,mutation,AR.VAV3
OVCAR3.MK-4827,PARP1,TP53,0.5173143,mutation,PARP1.TP53
OVCAR3.MK-8669,MTOR,TP53,0.464375,mutation,MTOR.TP53
OVCAR3.MK-8776,CHEK1,TP53,0.85,mutation,CHEK1.TP53
OVCAR3.SN-38,TOP1,TP53,0.1775,mutation,TOP1.TP53
OVCAR3.SORAFENIB,KDR,TP53,0.4305,mutation,KDR.TP53
OVCAR3.SORAFENIB,KIT,TP53,0.1775,mutation,KIT.TP53
OVCAR3.SORAFENIB,KIT,UBE3A,0.509,mutation,KIT.UBE3A
OVCAR3.SORAFENIB,PDGFRA,UBE3A,0.509,mutation,PDGFRA.UBE3A
OVCAR3.SORAFENIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
OVCAR3.SORAFENIB,PDGFRB,UBE3A,0.509,mutation,PDGFRB.UBE3A
OVCAR3.SUNITINIB,KDR,TP53,0.4305,mutation,KDR.TP53
OVCAR3.SUNITINIB,KIT,TP53,0.1775,mutation,KIT.TP53
OVCAR3.SUNITINIB,KIT,UBE3A,0.509,mutation,KIT.UBE3A
OVCAR3.SUNITINIB,PDGFRA,UBE3A,0.509,mutation,PDGFRA.UBE3A
OVCAR3.SUNITINIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
OVCAR3.SUNITINIB,PDGFRB,UBE3A,0.509,mutation,PDGFRB.UBE3A
OVCAR3.TOPOTECAN,TOP1,TP53,0.1775,mutation,TOP1.TP53
PA1.ABT-888,NFKB1,PARP1,0.1775,gex,NFKB1.PARP1
PA1.ABT-888,PARP1,PPM1D,0.554,mutation,PARP1.PPM1D
PA1.ABT-888,PARP1,RELA,0.548,gex,PARP1.RELA
PA1.ABT-888,PARP1,TP53BP1,0.304,mutation,PARP1.TP53BP1
PA1.ABT-888,PARP2,PPM1D,0.557,mutation,PARP2.PPM1D
PA1.ABT-888,PARP2,RELA,0.554,gex,PARP2.RELA
PA1.BEZ-235,MTOR,NRAS,0.461,mutation,MTOR.NRAS
PA1.BEZ-235,MTOR,PPM1D,0.542,mutation,MTOR.PPM1D
PA1.BEZ-235,MTOR,RELA,0.56,gex,MTOR.RELA
PA1.DASATINIB,ACSL1,KIT,0.551,gex,ACSL1.KIT
PA1.DASATINIB,KIT,NFATC1,0.44,mutation,KIT.NFATC1
PA1.DASATINIB,KIT,NRAS,0.44,mutation,KIT.NRAS
PA1.DASATINIB,KIT,TRIP11,0.509,mutation,KIT.TRIP11
PA1.DINACICLIB,CDK1,HNRNPF,0.2,gex,CDK1.HNRNPF
PA1.DINACICLIB,CDK2,PPM1D,0.551,mutation,CDK2.PPM1D
PA1.DINACICLIB,CDK2,RELA,0.554,gex,CDK2.RELA
PA1.DINACICLIB,CDK9,NRAS,0.443,mutation,CDK9.NRAS
PA1.ERLOTINIB,EGFR,PPM1D,0.554,mutation,EGFR.PPM1D
PA1.ERLOTINIB,EGFR,RELA,0.542,gex,EGFR.RELA
PA1.ERLOTINIB,EGFR,TM4SF1,0.2,gex,EGFR.TM4SF1
PA1.ETOPOSIDE,NRAS,TOP2A,0.458,mutation,NRAS.TOP2A
PA1.GEMCITABINE,CMPK1,RRM1,0.5,gex,CMPK1.RRM1
PA1.GEMCITABINE,NRAS,RRM1,0.536,mutation,NRAS.RRM1
PA1.GEMCITABINE,PPM1D,RRM1,0.53,mutation,PPM1D.RRM1
PA1.GEMCITABINE,RELA,RRM1,0.512,gex,RELA.RRM1
PA1.L778123,FNTA,TMED2,0.167,gex,FNTA.TMED2
PA1.LAPATINIB,EGFR,PPM1D,0.554,mutation,EGFR.PPM1D
PA1.LAPATINIB,EGFR,RELA,0.542,gex,EGFR.RELA
PA1.LAPATINIB,EGFR,TM4SF1,0.2,gex,EGFR.TM4SF1
PA1.MK-4541,AR,NRAS,0.44,mutation,AR.NRAS
PA1.MK-4827,NFKB1,PARP1,0.1775,gex,NFKB1.PARP1
PA1.MK-4827,PARP1,PPM1D,0.554,mutation,PARP1.PPM1D
PA1.MK-4827,PARP1,RELA,0.548,gex,PARP1.RELA
PA1.MK-4827,PARP1,TP53BP1,0.304,mutation,PARP1.TP53BP1
PA1.MK-4827,PARP2,PPM1D,0.557,mutation,PARP2.PPM1D
PA1.MK-4827,PARP2,RELA,0.554,gex,PARP2.RELA
PA1.MK-5108,AURKA,CMPK1,0.563,gex,AURKA.CMPK1
PA1.MK-8669,MTOR,NRAS,0.461,mutation,MTOR.NRAS
PA1.MK-8669,MTOR,PPM1D,0.542,mutation,MTOR.PPM1D
PA1.MK-8669,MTOR,RELA,0.56,gex,MTOR.RELA
PA1.MK-8776,CHEK1,CMPK1,0.647,gex,CHEK1.CMPK1
PA1.PD325901,MAP2K1,NRAS,0.458,mutation,MAP2K1.NRAS
PA1.SN-38,NRAS,TOP2A,0.458,mutation,NRAS.TOP2A
PA1.SORAFENIB,ACSL1,KIT,0.551,gex,ACSL1.KIT
PA1.SORAFENIB,ACSL1,PDGFRA,0.551,gex,ACSL1.PDGFRA
PA1.SORAFENIB,ACSL1,PDGFRB,0.551,gex,ACSL1.PDGFRB
PA1.SORAFENIB,CMPK1,KDR,0.473,gex,CMPK1.KDR
PA1.SORAFENIB,KDR,PPM1D,0.545,mutation,KDR.PPM1D
PA1.SORAFENIB,KDR,RELA,0.542,gex,KDR.RELA
PA1.SORAFENIB,KIT,NFATC1,0.44,mutation,KIT.NFATC1
PA1.SORAFENIB,KIT,NRAS,0.44,mutation,KIT.NRAS
PA1.SORAFENIB,KIT,TRIP11,0.509,mutation,KIT.TRIP11
PA1.SORAFENIB,NFATC1,PDGFRA,0.44,mutation,NFATC1.PDGFRA
PA1.SORAFENIB,NFATC1,PDGFRB,0.44,mutation,NFATC1.PDGFRB
PA1.SORAFENIB,PDGFRA,TRIP11,0.509,mutation,PDGFRA.TRIP11
PA1.SORAFENIB,PDGFRB,TRIP11,0.509,mutation,PDGFRB.TRIP11
PA1.SUNITINIB,ACSL1,KIT,0.551,gex,ACSL1.KIT
PA1.SUNITINIB,ACSL1,PDGFRA,0.551,gex,ACSL1.PDGFRA
PA1.SUNITINIB,ACSL1,PDGFRB,0.551,gex,ACSL1.PDGFRB
PA1.SUNITINIB,CMPK1,KDR,0.473,gex,CMPK1.KDR
PA1.SUNITINIB,KDR,PPM1D,0.545,mutation,KDR.PPM1D
PA1.SUNITINIB,KDR,RELA,0.542,gex,KDR.RELA
PA1.SUNITINIB,KIT,NFATC1,0.44,mutation,KIT.NFATC1
PA1.SUNITINIB,KIT,NRAS,0.44,mutation,KIT.NRAS
PA1.SUNITINIB,KIT,TRIP11,0.509,mutation,KIT.TRIP11
PA1.SUNITINIB,NFATC1,PDGFRA,0.44,mutation,NFATC1.PDGFRA
PA1.SUNITINIB,NFATC1,PDGFRB,0.44,mutation,NFATC1.PDGFRB
PA1.SUNITINIB,PDGFRA,TRIP11,0.509,mutation,PDGFRA.TRIP11
PA1.SUNITINIB,PDGFRB,TRIP11,0.509,mutation,PDGFRB.TRIP11
RKO.5-FU,ASPM,TYMS,0.5,mutation,ASPM.TYMS
RKO.5-FU,AURKA,TYMS,0.563,mutation,AURKA.TYMS
RKO.5-FU,CALM1,TYMS,0.491,mutation,CALM1.TYMS
RKO.5-FU,CDKL5,TYMS,0.473,mutation,CDKL5.TYMS
RKO.5-FU,EPHB1,TYMS,0.551,mutation,EPHB1.TYMS
RKO.5-FU,MAP3K1,TYMS,0.5,mutation,MAP3K1.TYMS
RKO.5-FU,NAE1,TYMS,0.5,mutation,NAE1.TYMS
RKO.ABT-888,BRCA1,PARP1,0.99,mutation,BRCA1.PARP1
RKO.ABT-888,BRCA1,PARP2,0.873,mutation,BRCA1.PARP2
RKO.ABT-888,BRCA2,PARP1,0.85,mutation,BRCA2.PARP1
RKO.ABT-888,BRCA2,PARP2,0.855,mutation,BRCA2.PARP2
RKO.ABT-888,CASP8,PARP1,0.4305,mutation,CASP8.PARP1
RKO.ABT-888,CDK4,PARP1,0.6355,mutation,CDK4.PARP1
RKO.ABT-888,CDK4,PARP2,0.554,mutation,CDK4.PARP2
RKO.ABT-888,CUX1,PARP1,0.56,mutation,CUX1.PARP1
RKO.ABT-888,DAPK1,PARP1,0.1775,mutation,DAPK1.PARP1
RKO.ABT-888,MLH1,PARP1,0.273125,mutation,MLH1.PARP1
RKO.ABT-888,MYC,PARP1,0.1775,mutation,MYC.PARP1
RKO.ABT-888,NAE1,PARP1,0.575,mutation,NAE1.PARP1
RKO.ABT-888,NAE1,PARP2,0.611,mutation,NAE1.PARP2
RKO.ABT-888,NFKB1,PARP1,0.1775,mutation,NFKB1.PARP1
RKO.ABT-888,PARP1,PARP2,0.273125,mutation,PARP1.PARP2
RKO.ABT-888,PARP1,PIK3CA,0.34334375,mutation,PARP1.PIK3CA
RKO.ABT-888,PARP1,POLE,0.548,mutation,PARP1.POLE
RKO.ABT-888,PARP1,POLM,0.536,mutation,PARP1.POLM
RKO.ABT-888,PARP1,POLR2A,0.521,mutation,PARP1.POLR2A
RKO.ABT-888,PARP1,SMC3,0.855,mutation,PARP1.SMC3
RKO.ABT-888,PARP1,STAG1,0.855,mutation,PARP1.STAG1
RKO.ABT-888,PARP1,STAT3,0.273125,mutation,PARP1.STAT3
RKO.ABT-888,PARP1,TP53BP1,0.304,mutation,PARP1.TP53BP1
RKO.ABT-888,PARP1,USP1,0.542,mutation,PARP1.USP1
RKO.ABT-888,PARP1,USP11,0.1775,gex,PARP1.USP11
RKO.ABT-888,PARP1,ZBTB32,0.56,mutation,PARP1.ZBTB32
RKO.ABT-888,PARP2,POLE,0.536,mutation,PARP2.POLE
RKO.ABT-888,PARP2,POLM,0.551,mutation,PARP2.POLM
RKO.ABT-888,PARP2,POLR2A,0.503,mutation,PARP2.POLR2A
RKO.ABT-888,PARP2,SMC3,0.855,mutation,PARP2.SMC3
RKO.ABT-888,PARP2,STAG1,0.855,mutation,PARP2.STAG1
RKO.ABT-888,PARP2,USP1,0.545,mutation,PARP2.USP1
RKO.ABT-888,PARP2,ZBTB32,0.557,mutation,PARP2.ZBTB32
RKO.AZD1775,NAE1,WEE1,0.611,mutation,NAE1.WEE1
RKO.BEZ-235,BRCA1,MTOR,0.548,mutation,BRCA1.MTOR
RKO.BEZ-235,CDK4,MTOR,0.557,mutation,CDK4.MTOR
RKO.BEZ-235,CDK4,PIK3CA,0.56,mutation,CDK4.PIK3CA
RKO.BEZ-235,CUX1,PIK3CA,0.1775,mutation,CUX1.PIK3CA
RKO.BEZ-235,DAB2IP,MTOR,0.1775,mutation,DAB2IP.MTOR
RKO.BEZ-235,EZH2,MTOR,0.1775,mutation,EZH2.MTOR
RKO.BEZ-235,GLI2,MTOR,0.56,mutation,GLI2.MTOR
RKO.BEZ-235,GLI2,PIK3CA,0.56,mutation,GLI2.PIK3CA
RKO.BEZ-235,LMAN1,PIK3CA,0.167,mutation,LMAN1.PIK3CA
RKO.BEZ-235,MTOR,MYC,0.7625,mutation,MTOR.MYC
RKO.BEZ-235,MTOR,PARP1,0.557,mutation,MTOR.PARP1
RKO.BEZ-235,MTOR,PIK3CA,0.4305,mutation,MTOR.PIK3CA
RKO.BEZ-235,MTOR,POLE,0.542,mutation,MTOR.POLE
RKO.BEZ-235,MTOR,POLM,0.548,mutation,MTOR.POLM
RKO.BEZ-235,MTOR,POLR2A,0.53,mutation,MTOR.POLR2A
RKO.BEZ-235,MTOR,USP1,0.518,mutation,MTOR.USP1
RKO.BEZ-235,MTOR,ZBTB32,0.548,mutation,MTOR.ZBTB32
RKO.BEZ-235,MYC,PIK3CA,0.56,mutation,MYC.PIK3CA
RKO.BEZ-235,PARP1,PIK3CA,0.34334375,mutation,PARP1.PIK3CA
RKO.BEZ-235,PIK3CA,PIK3CB,0.56,mutation,PIK3CA.PIK3CB
RKO.DASATINIB,ADAM22,KIT,0.503,mutation,ADAM22.KIT
RKO.DASATINIB,ANK3,KIT,0.506,mutation,ANK3.KIT
RKO.DASATINIB,API5,KIT,0.506,mutation,API5.KIT
RKO.DASATINIB,CACNA2D2,KIT,0.503,mutation,CACNA2D2.KIT
RKO.DASATINIB,CALM1,KIT,0.506,mutation,CALM1.KIT
RKO.DASATINIB,CASP8,SRC,0.1775,mutation,CASP8.SRC
RKO.DASATINIB,CD93,KIT,0.503,mutation,CD93.KIT
RKO.DASATINIB,CEACAM1,KIT,0.509,mutation,CEACAM1.KIT
RKO.DASATINIB,CPSF1,KIT,0.506,mutation,CPSF1.KIT
RKO.DASATINIB,CUX1,KIT,0.506,mutation,CUX1.KIT
RKO.DASATINIB,CXCR3,KIT,0.509,gex,CXCR3.KIT
RKO.DASATINIB,CXCR4,KIT,0.506,mutation,CXCR4.KIT
RKO.DASATINIB,DDX26B,KIT,0.506,mutation,DDX26B.KIT
RKO.DASATINIB,DLAT,KIT,0.506,mutation,DLAT.KIT
RKO.DASATINIB,KIT,LAPTM4B,0.506,gex,KIT.LAPTM4B
RKO.DASATINIB,KIT,MGAT2,0.509,mutation,KIT.MGAT2
RKO.DASATINIB,KIT,MYC,0.1775,mutation,KIT.MYC
RKO.DASATINIB,KIT,MYST3,0.512,mutation,KIT.MYST3
